Axis1,Axis2,Axis3,label_name
0.145,-0.805,0.543,rumination
0.242,-0.816,0.594,rumination
0.121,-0.918,0.613,rumination
0.145,-0.926,0.613,rumination
0.152,-0.867,0.609,rumination
0.148,-0.828,0.574,rumination
0.145,-0.84,0.539,rumination
0.168,-0.84,0.543,rumination
0.176,-0.84,0.539,rumination
0.094,-0.918,0.535,rumination
0.152,-0.82,0.527,rumination
0.188,-0.816,0.531,rumination
0.113,-0.871,0.547,rumination
0.18,-0.875,0.559,rumination
0.121,-0.891,0.574,rumination
0.137,-0.867,0.566,rumination
0.137,-0.852,0.559,rumination
0.133,-0.852,0.566,rumination
0.125,-0.875,0.566,rumination
0.133,-0.879,0.566,rumination
0.152,-0.863,0.566,rumination
0.156,-0.863,0.574,rumination
0.148,-0.848,0.563,rumination
0.168,-0.84,0.555,rumination
0.16,-0.84,0.563,rumination
0.156,-0.852,0.563,rumination
0.148,-0.855,0.566,rumination
0.145,-0.871,0.57,rumination
0.145,-0.863,0.566,rumination
0.145,-0.859,0.566,rumination
0.16,-0.879,0.559,rumination
0.156,-0.816,0.574,rumination
0.141,-0.863,0.563,rumination
0.086,-0.844,0.488,rumination
0.18,-0.789,0.543,rumination
0.227,-0.859,0.609,rumination
0.113,-0.941,0.637,rumination
0.133,-0.91,0.609,rumination
0.137,-0.852,0.59,rumination
0.188,-0.816,0.555,rumination
0.145,-0.82,0.539,rumination
0.129,-0.848,0.547,rumination
0.168,-0.879,0.527,rumination
0.09,-0.883,0.535,rumination
0.191,-0.832,0.523,rumination
0.102,-0.828,0.559,rumination
0.168,-0.887,0.539,rumination
0.141,-0.875,0.566,rumination
0.145,-0.84,0.539,rumination
0.148,-0.883,0.543,rumination
0.086,-0.867,0.523,rumination
0.121,-0.805,0.547,rumination
0.199,-0.805,0.578,rumination
0.152,-0.914,0.629,rumination
0.102,-0.938,0.629,rumination
0.117,-0.859,0.617,rumination
0.145,-0.844,0.586,rumination
0.168,-0.844,0.551,rumination
0.16,-0.844,0.543,rumination
0.172,-0.84,0.555,rumination
0.113,-0.879,0.539,rumination
0.156,-0.828,0.508,rumination
0.195,-0.828,0.531,rumination
0.117,-0.859,0.551,rumination
0.164,-0.883,0.566,rumination
0.105,-0.895,0.582,rumination
0.156,-0.875,0.602,rumination
0.055,-1,0.488,rumination
0.145,-0.859,0.559,rumination
0.105,-0.898,0.57,rumination
0.066,-0.941,0.473,rumination
0.145,-0.832,0.449,rumination
0.133,-0.824,0.465,rumination
0.141,-0.82,0.453,rumination
0.148,-0.871,0.473,rumination
0.148,-0.926,0.496,rumination
0.145,-0.914,0.504,rumination
0.145,-0.922,0.504,rumination
0.133,-0.879,0.5,rumination
0.156,-0.859,0.5,rumination
0.121,-0.832,0.516,rumination
0.09,-0.887,0.496,rumination
0.207,-0.867,0.5,rumination
0.172,-0.848,0.531,rumination
0.125,-0.887,0.52,rumination
0.145,-0.898,0.547,rumination
0.121,-0.902,0.52,rumination
0.098,-0.887,0.512,rumination
0.125,-0.797,0.512,rumination
0.109,-0.832,0.531,rumination
0.184,-0.828,0.586,rumination
0.184,-0.926,0.621,rumination
0.125,-0.93,0.621,rumination
0.125,-0.875,0.598,rumination
0.168,-0.848,0.563,rumination
0.16,-0.832,0.539,rumination
0.117,-0.844,0.539,rumination
0.141,-0.891,0.543,rumination
0.145,-0.813,0.504,rumination
0.176,-0.84,0.512,rumination
0.141,-0.813,0.527,rumination
0.164,-0.875,0.543,rumination
0.156,-0.898,0.574,rumination
0.16,-0.934,0.57,rumination
0.055,-0.871,0.531,rumination
0.105,-0.789,0.496,rumination
0.145,-0.832,0.535,rumination
0.176,-0.848,0.574,rumination
0.18,-0.895,0.613,rumination
0.137,-0.91,0.613,rumination
0.141,-0.91,0.609,rumination
0.164,-0.84,0.578,rumination
0.16,-0.852,0.539,rumination
0.172,-0.855,0.516,rumination
0.109,-0.82,0.52,rumination
0.172,-0.848,0.512,rumination
0.113,-0.816,0.531,rumination
0.156,-0.859,0.563,rumination
0.164,-0.922,0.551,rumination
0.109,-0.977,0.535,rumination
0.121,-0.871,0.508,rumination
0.133,-0.754,0.52,rumination
0.125,-0.852,0.504,rumination
0.141,-0.84,0.539,rumination
0.211,-0.852,0.609,rumination
0.137,-0.941,0.641,rumination
0.152,-0.918,0.621,rumination
0.125,-0.84,0.598,rumination
0.18,-0.832,0.566,rumination
0.148,-0.852,0.535,rumination
0.156,-0.867,0.543,rumination
0.141,-0.824,0.512,rumination
0.18,-0.844,0.504,rumination
0.117,-0.805,0.52,rumination
0.164,-0.871,0.539,rumination
0.125,-0.902,0.563,rumination
0.16,-0.895,0.578,rumination
0.156,-0.898,0.57,rumination
0.051,-0.855,0.523,rumination
0.125,-0.793,0.469,rumination
0.145,-0.824,0.531,rumination
0.156,-0.867,0.559,rumination
0.176,-0.898,0.613,rumination
0.145,-0.91,0.629,rumination
0.152,-0.906,0.613,rumination
0.133,-0.84,0.586,rumination
0.168,-0.832,0.555,rumination
0.129,-0.863,0.52,rumination
0.164,-0.871,0.52,rumination
0.133,-0.824,0.508,rumination
0.172,-0.852,0.508,rumination
0.148,-0.82,0.523,rumination
0.102,-0.879,0.531,rumination
0.16,-0.883,0.551,rumination
0.156,-0.879,0.559,rumination
0.148,-0.891,0.57,rumination
0.121,-0.938,0.547,rumination
0.09,-0.852,0.5,rumination
0.145,-0.797,0.516,rumination
0.117,-0.809,0.523,rumination
0.191,-0.82,0.598,rumination
0.152,-0.953,0.633,rumination
0.152,-0.926,0.629,rumination
0.148,-0.879,0.602,rumination
0.164,-0.828,0.578,rumination
0.164,-0.828,0.539,rumination
0.113,-0.813,0.531,rumination
0.125,-0.871,0.539,rumination
0.145,-0.836,0.52,rumination
0.18,-0.859,0.508,rumination
0.117,-0.824,0.543,rumination
0.152,-0.875,0.555,rumination
0.133,-0.891,0.566,rumination
0.156,-0.883,0.578,rumination
0.172,-0.867,0.578,rumination
0.129,-0.926,0.555,rumination
0.094,-0.816,0.52,rumination
0.129,-0.813,0.496,rumination
0.152,-0.844,0.539,rumination
0.199,-0.859,0.574,rumination
0.156,-0.895,0.609,rumination
0.137,-0.898,0.617,rumination
0.156,-0.887,0.586,rumination
0.172,-0.852,0.582,rumination
0.168,-0.832,0.566,rumination
0.156,-0.844,0.555,rumination
0.148,-0.852,0.543,rumination
0.145,-0.879,0.535,rumination
0.105,-0.82,0.523,rumination
0.18,-0.844,0.516,rumination
0.117,-0.852,0.551,rumination
0.148,-0.887,0.566,rumination
0.172,-0.918,0.574,rumination
0.098,-0.918,0.535,rumination
0.133,-0.832,0.5,rumination
0.141,-0.789,0.492,rumination
0.137,-0.813,0.516,rumination
0.16,-0.84,0.566,rumination
0.191,-0.84,0.613,rumination
0.137,-0.938,0.633,rumination
0.16,-0.895,0.617,rumination
0.176,-0.871,0.602,rumination
0.16,-0.832,0.582,rumination
0.168,-0.836,0.559,rumination
0.152,-0.828,0.547,rumination
0.172,-0.871,0.535,rumination
0.129,-0.836,0.531,rumination
0.176,-0.844,0.523,rumination
0.145,-0.84,0.539,rumination
0.141,-0.867,0.547,rumination
0.152,-0.891,0.563,rumination
0.137,-0.879,0.555,rumination
0.156,-0.871,0.578,rumination
0.156,-0.867,0.566,rumination
0.117,-0.914,0.547,rumination
0.109,-0.801,0.504,rumination
0.141,-0.816,0.512,rumination
0.141,-0.844,0.563,rumination
0.168,-0.859,0.609,rumination
0.137,-0.918,0.617,rumination
0.141,-0.891,0.609,rumination
0.172,-0.895,0.598,rumination
0.16,-0.836,0.57,rumination
0.141,-0.836,0.551,rumination
0.133,-0.824,0.539,rumination
0.164,-0.879,0.527,rumination
0.105,-0.828,0.527,rumination
0.16,-0.867,0.516,rumination
0.141,-0.836,0.539,rumination
0.148,-0.875,0.547,rumination
0.168,-0.863,0.57,rumination
0.16,-0.871,0.563,rumination
0.09,-0.918,0.516,rumination
0.133,-0.82,0.488,rumination
0.125,-0.793,0.535,rumination
0.113,-0.859,0.539,rumination
0.195,-0.84,0.59,rumination
0.172,-0.926,0.637,rumination
0.133,-0.914,0.625,rumination
0.156,-0.879,0.609,rumination
0.16,-0.844,0.574,rumination
0.168,-0.813,0.535,rumination
0.164,-0.801,0.52,rumination
0.109,-0.859,0.523,rumination
0.16,-0.844,0.523,rumination
0.172,-0.871,0.523,rumination
0.117,-0.832,0.551,rumination
0.16,-0.875,0.547,rumination
0.125,-0.891,0.574,rumination
0.145,-0.871,0.574,rumination
0.18,-0.855,0.582,rumination
0.133,-0.902,0.566,rumination
0.09,-0.836,0.531,rumination
0.125,-0.809,0.48,rumination
0.145,-0.824,0.547,rumination
0.184,-0.867,0.57,rumination
0.152,-0.883,0.617,rumination
0.137,-0.906,0.617,rumination
0.164,-0.891,0.598,rumination
0.137,-0.84,0.582,rumination
0.184,-0.84,0.559,rumination
0.125,-0.836,0.551,rumination
0.137,-0.871,0.535,rumination
0.086,-0.883,0.555,rumination
0.152,-0.879,0.539,rumination
0.164,-0.828,0.539,rumination
0.141,-0.844,0.547,rumination
0.176,-0.844,0.563,rumination
0.16,-0.848,0.547,rumination
0.141,-0.91,0.531,rumination
0.121,-0.871,0.512,rumination
0.129,-0.805,0.516,rumination
0.121,-0.879,0.531,rumination
0.156,-0.859,0.574,rumination
0.199,-0.871,0.625,rumination
0.117,-0.922,0.629,rumination
0.176,-0.887,0.602,rumination
0.164,-0.84,0.59,rumination
0.172,-0.84,0.563,rumination
0.16,-0.836,0.547,rumination
0.172,-0.832,0.523,rumination
0.113,-0.879,0.527,rumination
0.172,-0.844,0.523,rumination
0.168,-0.832,0.52,rumination
0.129,-0.859,0.535,rumination
0.172,-0.879,0.543,rumination
0.145,-0.875,0.543,rumination
0.152,-0.875,0.566,rumination
0.176,-0.867,0.582,rumination
0.133,-0.938,0.555,rumination
0.082,-0.824,0.527,rumination
0.125,-0.816,0.465,rumination
0.137,-0.832,0.531,rumination
0.191,-0.855,0.566,rumination
0.168,-0.891,0.621,rumination
0.125,-0.902,0.621,rumination
0.172,-0.895,0.605,rumination
0.152,-0.84,0.605,rumination
0.156,-0.852,0.555,rumination
0.152,-0.809,0.547,rumination
0.109,-0.836,0.543,rumination
0.098,-0.891,0.559,rumination
0.129,-0.871,0.547,rumination
0.176,-0.879,0.539,rumination
0.129,-0.848,0.559,rumination
0.172,-0.852,0.566,rumination
0.168,-0.855,0.559,rumination
0.133,-0.883,0.5,rumination
0.16,-0.805,0.492,rumination
0.129,-0.801,0.52,rumination
0.109,-0.887,0.527,rumination
0.164,-0.863,0.59,rumination
0.188,-0.91,0.645,rumination
0.121,-0.922,0.633,rumination
0.172,-0.883,0.598,rumination
0.168,-0.816,0.574,rumination
0.188,-0.824,0.531,rumination
0.148,-0.82,0.527,rumination
0.125,-0.844,0.531,rumination
0.152,-0.855,0.52,rumination
0.16,-0.863,0.531,rumination
0.109,-0.813,0.551,rumination
0.16,-0.883,0.543,rumination
0.164,-0.895,0.594,rumination
0.164,-0.887,0.582,rumination
0.074,-0.91,0.563,rumination
0.102,-0.797,0.488,rumination
0.137,-0.801,0.52,rumination
0.172,-0.84,0.555,rumination
0.176,-0.859,0.609,rumination
0.125,-0.914,0.617,rumination
0.164,-0.887,0.602,rumination
0.164,-0.91,0.621,rumination
0.141,-0.828,0.582,rumination
0.152,-0.84,0.555,rumination
0.152,-0.848,0.527,rumination
0.141,-0.859,0.543,rumination
0.113,-0.836,0.527,rumination
0.18,-0.875,0.504,rumination
0.129,-0.797,0.539,rumination
0.137,-0.863,0.543,rumination
0.168,-0.895,0.57,rumination
0.145,-0.887,0.578,rumination
0.098,-0.922,0.531,rumination
0.121,-0.84,0.504,rumination
0.113,-0.793,0.52,rumination
0.109,-0.871,0.52,rumination
0.172,-0.852,0.578,rumination
0.172,-0.898,0.629,rumination
0.113,-0.926,0.629,rumination
0.145,-0.867,0.598,rumination
0.152,-0.82,0.57,rumination
0.164,-0.836,0.559,rumination
0.121,-0.859,0.535,rumination
0.164,-0.863,0.523,rumination
0.098,-0.863,0.531,rumination
0.141,-0.855,0.531,rumination
0.164,-0.859,0.52,rumination
0.117,-0.852,0.535,rumination
0.148,-0.871,0.543,rumination
0.121,-0.871,0.547,rumination
0.137,-0.852,0.543,rumination
0.145,-0.863,0.586,rumination
0.152,-0.859,0.566,rumination
0.066,-0.93,0.539,rumination
0.105,-0.813,0.492,rumination
0.125,-0.805,0.535,rumination
0.141,-0.855,0.551,rumination
0.152,-0.855,0.594,rumination
0.141,-0.898,0.602,rumination
0.156,-0.891,0.598,rumination
0.148,-0.91,0.613,rumination
0.16,-0.828,0.602,rumination
0.125,-0.836,0.555,rumination
0.129,-0.848,0.539,rumination
0.172,-0.844,0.516,rumination
0.098,-0.844,0.531,rumination
0.156,-0.863,0.52,rumination
0.156,-0.836,0.531,rumination
0.121,-0.867,0.535,rumination
0.145,-0.887,0.543,rumination
0.125,-0.867,0.559,rumination
0.145,-0.875,0.543,rumination
0.109,-0.914,0.523,rumination
0.109,-0.859,0.504,rumination
0.117,-0.789,0.516,rumination
0.113,-0.863,0.523,rumination
0.195,-0.84,0.578,rumination
0.176,-0.906,0.621,rumination
0.117,-0.902,0.613,rumination
0.172,-0.883,0.586,rumination
0.148,-0.82,0.582,rumination
0.16,-0.852,0.563,rumination
0.125,-0.844,0.547,rumination
0.148,-0.867,0.52,rumination
0.102,-0.844,0.539,rumination
0.152,-0.855,0.527,rumination
0.121,-0.844,0.547,rumination
0.137,-0.875,0.551,rumination
0.152,-0.887,0.547,rumination
0.145,-0.887,0.574,rumination
0.168,-0.852,0.578,rumination
0.145,-0.875,0.559,rumination
0.105,-0.82,0.516,rumination
0.121,-0.797,0.48,rumination
0.141,-0.84,0.535,rumination
0.168,-0.875,0.574,rumination
0.121,-0.906,0.629,rumination
0.121,-0.914,0.625,rumination
0.16,-0.895,0.609,rumination
0.148,-0.82,0.598,rumination
0.172,-0.844,0.559,rumination
0.152,-0.82,0.531,rumination
0.145,-0.813,0.527,rumination
0.109,-0.895,0.547,rumination
0.148,-0.863,0.52,rumination
0.137,-0.805,0.527,rumination
0.141,-0.875,0.543,rumination
0.137,-0.895,0.555,rumination
0.129,-0.875,0.555,rumination
0.148,-0.863,0.539,rumination
0.105,-0.926,0.504,rumination
0.113,-0.844,0.5,rumination
0.121,-0.785,0.523,rumination
0.105,-0.875,0.52,rumination
0.172,-0.855,0.566,rumination
0.16,-0.891,0.617,rumination
0.113,-0.914,0.621,rumination
0.145,-0.879,0.598,rumination
0.172,-0.852,0.574,rumination
0.18,-0.848,0.555,rumination
0.133,-0.844,0.543,rumination
0.109,-0.832,0.547,rumination
0.105,-0.887,0.527,rumination
0.141,-0.836,0.516,rumination
0.172,-0.855,0.516,rumination
0.105,-0.844,0.543,rumination
0.141,-0.883,0.543,rumination
0.117,-0.887,0.551,rumination
0.121,-0.859,0.559,rumination
0.152,-0.875,0.574,rumination
0.164,-0.855,0.57,rumination
0.113,-0.949,0.555,rumination
0.121,-0.816,0.508,rumination
0.133,-0.801,0.504,rumination
0.141,-0.844,0.543,rumination
0.164,-0.863,0.582,rumination
0.121,-0.891,0.609,rumination
0.129,-0.883,0.605,rumination
0.168,-0.895,0.594,rumination
0.156,-0.867,0.605,rumination
0.148,-0.832,0.563,rumination
0.137,-0.848,0.539,rumination
0.121,-0.816,0.52,rumination
0.125,-0.875,0.539,rumination
0.148,-0.859,0.508,rumination
0.156,-0.855,0.516,rumination
0.133,-0.844,0.52,rumination
0.125,-0.875,0.543,rumination
0.117,-0.914,0.543,rumination
0.156,-0.879,0.543,rumination
0.156,-0.855,0.547,rumination
0.129,-0.848,0.547,rumination
0.168,-0.859,0.563,rumination
0.141,-0.879,0.555,rumination
0.09,-0.941,0.531,rumination
0.113,-0.789,0.484,rumination
0.113,-0.832,0.508,rumination
0.188,-0.82,0.547,rumination
0.215,-0.871,0.609,rumination
0.117,-0.941,0.637,rumination
0.152,-0.906,0.602,rumination
0.145,-0.816,0.598,rumination
0.168,-0.848,0.555,rumination
0.16,-0.824,0.535,rumination
0.172,-0.848,0.535,rumination
0.098,-0.887,0.523,rumination
0.168,-0.836,0.539,rumination
0.168,-0.852,0.527,rumination
0.121,-0.84,0.547,rumination
0.156,-0.875,0.566,rumination
0.137,-0.887,0.566,rumination
0.137,-0.867,0.563,rumination
0.148,-0.863,0.555,rumination
0.172,-0.859,0.578,rumination
0.172,-0.832,0.566,rumination
0.074,-0.926,0.535,rumination
0.105,-0.785,0.477,rumination
0.148,-0.805,0.527,rumination
0.148,-0.867,0.566,rumination
0.152,-0.902,0.633,rumination
0.125,-0.934,0.633,rumination
0.145,-0.867,0.594,rumination
0.176,-0.848,0.586,rumination
0.164,-0.816,0.594,rumination
0.168,-0.82,0.551,rumination
0.172,-0.824,0.535,rumination
0.176,-0.82,0.543,rumination
0.113,-0.855,0.563,rumination
0.098,-0.91,0.563,rumination
0.148,-0.859,0.555,rumination
0.148,-0.832,0.527,rumination
0.168,-0.836,0.551,rumination
0.191,-0.863,0.551,rumination
0.148,-0.891,0.57,rumination
0.102,-0.895,0.531,rumination
0.137,-0.809,0.477,rumination
0.129,-0.828,0.52,rumination
0.152,-0.832,0.551,rumination
0.191,-0.852,0.613,rumination
0.121,-0.941,0.629,rumination
0.137,-0.898,0.594,rumination
0.168,-0.852,0.582,rumination
0.176,-0.824,0.563,rumination
0.148,-0.855,0.535,rumination
0.148,-0.84,0.531,rumination
0.16,-0.809,0.547,rumination
0.094,-0.941,0.527,rumination
0.141,-0.824,0.535,rumination
0.172,-0.859,0.516,rumination
0.129,-0.844,0.543,rumination
0.145,-0.883,0.547,rumination
0.141,-0.887,0.566,rumination
0.133,-0.887,0.563,rumination
0.145,-0.863,0.578,rumination
0.176,-0.816,0.563,rumination
0.078,-0.945,0.543,rumination
0.125,-0.805,0.488,rumination
0.117,-0.801,0.5,rumination
0.18,-0.832,0.551,rumination
0.18,-0.859,0.605,rumination
0.125,-0.922,0.625,rumination
0.141,-0.91,0.605,rumination
0.145,-0.871,0.609,rumination
0.16,-0.82,0.57,rumination
0.156,-0.828,0.551,rumination
0.172,-0.844,0.547,rumination
0.105,-0.852,0.551,rumination
0.113,-0.898,0.551,rumination
0.145,-0.852,0.527,rumination
0.168,-0.824,0.512,rumination
0.148,-0.84,0.523,rumination
0.148,-0.895,0.539,rumination
0.125,-0.859,0.559,rumination
0.176,-0.867,0.559,rumination
0.102,-0.922,0.531,rumination
0.109,-0.813,0.48,rumination
0.113,-0.813,0.516,rumination
0.156,-0.828,0.539,rumination
0.215,-0.867,0.586,rumination
0.137,-0.941,0.617,rumination
0.109,-0.902,0.598,rumination
0.168,-0.844,0.586,rumination
0.176,-0.832,0.539,rumination
0.148,-0.848,0.535,rumination
0.129,-0.805,0.531,rumination
0.113,-0.902,0.523,rumination
0.145,-0.84,0.52,rumination
0.172,-0.863,0.512,rumination
0.105,-0.82,0.535,rumination
0.137,-0.879,0.523,rumination
0.184,-0.887,0.566,rumination
0.16,-0.867,0.582,rumination
0.078,-0.953,0.547,rumination
0.094,-0.816,0.5,rumination
0.113,-0.801,0.484,rumination
0.137,-0.84,0.535,rumination
0.188,-0.867,0.574,rumination
0.121,-0.898,0.609,rumination
0.117,-0.902,0.617,rumination
0.16,-0.914,0.613,rumination
0.117,-0.859,0.586,rumination
0.141,-0.855,0.551,rumination
0.16,-0.797,0.543,rumination
0.172,-0.887,0.523,rumination
0.113,-0.824,0.52,rumination
0.211,-0.844,0.508,rumination
0.129,-0.801,0.531,rumination
0.16,-0.887,0.543,rumination
0.133,-0.891,0.574,rumination
0.148,-0.895,0.578,rumination
0.094,-0.926,0.535,rumination
0.109,-0.805,0.496,rumination
0.133,-0.813,0.527,rumination
0.148,-0.832,0.543,rumination
0.219,-0.836,0.598,rumination
0.152,-0.938,0.625,rumination
0.121,-0.898,0.594,rumination
0.16,-0.855,0.586,rumination
0.18,-0.84,0.551,rumination
0.172,-0.824,0.547,rumination
0.121,-0.848,0.543,rumination
0.109,-0.879,0.535,rumination
0.145,-0.848,0.516,rumination
0.156,-0.875,0.516,rumination
0.109,-0.816,0.547,rumination
0.125,-0.844,0.527,rumination
0.207,-0.898,0.574,rumination
0.148,-0.887,0.59,rumination
0.059,-0.918,0.547,rumination
0.113,-0.809,0.492,rumination
0.133,-0.82,0.5,rumination
0.184,-0.844,0.547,rumination
0.176,-0.859,0.613,rumination
0.121,-0.93,0.617,rumination
0.168,-0.902,0.598,rumination
0.145,-0.832,0.602,rumination
0.133,-0.852,0.566,rumination
0.125,-0.836,0.547,rumination
0.129,-0.82,0.563,rumination
0.094,-0.945,0.543,rumination
0.152,-0.859,0.543,rumination
0.164,-0.809,0.523,rumination
0.141,-0.855,0.543,rumination
0.168,-0.859,0.543,rumination
0.16,-0.871,0.551,rumination
0.145,-0.898,0.559,rumination
0.109,-0.871,0.523,rumination
0.109,-0.816,0.504,rumination
0.121,-0.855,0.523,rumination
0.172,-0.848,0.57,rumination
0.184,-0.883,0.633,rumination
0.109,-0.926,0.625,rumination
0.152,-0.883,0.602,rumination
0.18,-0.82,0.574,rumination
0.199,-0.816,0.559,rumination
0.133,-0.871,0.559,rumination
0.148,-0.809,0.563,rumination
0.113,-0.898,0.531,rumination
0.156,-0.832,0.535,rumination
0.18,-0.863,0.531,rumination
0.094,-0.824,0.551,rumination
0.168,-0.867,0.539,rumination
0.164,-0.898,0.57,rumination
0.113,-0.887,0.578,rumination
0.145,-0.875,0.59,rumination
0.156,-0.863,0.566,rumination
0.09,-0.855,0.523,rumination
0.125,-0.789,0.488,rumination
0.16,-0.828,0.535,rumination
0.191,-0.852,0.586,rumination
0.129,-0.922,0.621,rumination
0.113,-0.906,0.617,rumination
0.172,-0.898,0.59,rumination
0.152,-0.82,0.582,rumination
0.172,-0.84,0.547,rumination
0.125,-0.852,0.543,rumination
0.141,-0.809,0.555,rumination
0.109,-0.934,0.539,rumination
0.133,-0.836,0.539,rumination
0.145,-0.797,0.523,rumination
0.145,-0.871,0.539,rumination
0.148,-0.895,0.551,rumination
0.152,-0.867,0.566,rumination
0.121,-0.914,0.543,rumination
0.113,-0.844,0.516,rumination
0.117,-0.801,0.516,rumination
0.125,-0.848,0.531,rumination
0.172,-0.836,0.574,rumination
0.172,-0.918,0.637,rumination
0.117,-0.926,0.621,rumination
0.168,-0.883,0.594,rumination
0.188,-0.813,0.57,rumination
0.141,-0.836,0.563,rumination
0.133,-0.836,0.563,rumination
0.148,-0.859,0.539,rumination
0.125,-0.844,0.531,rumination
0.18,-0.871,0.527,rumination
0.129,-0.813,0.543,rumination
0.141,-0.883,0.539,rumination
0.176,-0.863,0.559,rumination
0.145,-0.883,0.563,rumination
0.176,-0.879,0.586,rumination
0.16,-0.867,0.559,rumination
0.094,-0.875,0.535,rumination
0.098,-0.789,0.473,rumination
0.137,-0.828,0.512,rumination
0.215,-0.828,0.57,rumination
0.164,-0.918,0.613,rumination
0.094,-0.922,0.625,rumination
0.156,-0.891,0.598,rumination
0.164,-0.824,0.578,rumination
0.16,-0.836,0.547,rumination
0.145,-0.84,0.535,rumination
0.156,-0.824,0.547,rumination
0.086,-0.918,0.523,rumination
0.156,-0.832,0.52,rumination
0.176,-0.852,0.527,rumination
0.109,-0.859,0.539,rumination
0.164,-0.875,0.551,rumination
0.133,-0.871,0.555,rumination
0.164,-0.844,0.574,rumination
0.098,-0.934,0.531,rumination
0.094,-0.832,0.5,rumination
0.102,-0.789,0.539,rumination
0.133,-0.852,0.559,rumination
0.199,-0.867,0.621,rumination
0.141,-0.957,0.641,rumination
0.133,-0.91,0.605,rumination
0.172,-0.832,0.582,rumination
0.18,-0.789,0.559,rumination
0.203,-0.813,0.535,rumination
0.164,-0.863,0.539,rumination
0.191,-0.836,0.535,rumination
0.09,-0.91,0.523,rumination
0.168,-0.832,0.535,rumination
0.172,-0.867,0.539,rumination
0.102,-0.852,0.559,rumination
0.172,-0.867,0.555,rumination
0.133,-0.879,0.559,rumination
0.148,-0.852,0.566,rumination
0.145,-0.859,0.566,rumination
0.152,-0.859,0.582,rumination
0.16,-0.867,0.555,rumination
0.094,-0.867,0.527,rumination
0.125,-0.801,0.504,rumination
0.152,-0.848,0.539,rumination
0.188,-0.84,0.594,rumination
0.137,-0.918,0.617,rumination
0.117,-0.891,0.613,rumination
0.172,-0.879,0.582,rumination
0.148,-0.816,0.586,rumination
0.148,-0.848,0.559,rumination
0.125,-0.836,0.539,rumination
0.152,-0.832,0.539,rumination
0.098,-0.934,0.543,rumination
0.141,-0.832,0.539,rumination
0.145,-0.82,0.52,rumination
0.137,-0.863,0.563,rumination
0.137,-0.875,0.547,rumination
0.148,-0.891,0.547,rumination
0.133,-0.887,0.555,rumination
0.102,-0.871,0.516,rumination
0.109,-0.809,0.512,rumination
0.121,-0.848,0.523,rumination
0.16,-0.848,0.574,rumination
0.172,-0.887,0.625,rumination
0.113,-0.922,0.621,rumination
0.137,-0.867,0.605,rumination
0.168,-0.832,0.574,rumination
0.18,-0.813,0.563,rumination
0.125,-0.859,0.563,rumination
0.109,-0.824,0.566,rumination
0.105,-0.906,0.527,rumination
0.137,-0.828,0.52,rumination
0.164,-0.855,0.52,rumination
0.098,-0.82,0.547,rumination
0.16,-0.871,0.543,rumination
0.137,-0.887,0.566,rumination
0.117,-0.887,0.574,rumination
0.133,-0.867,0.59,rumination
0.148,-0.879,0.574,rumination
0.074,-0.871,0.543,rumination
0.117,-0.785,0.492,rumination
0.121,-0.844,0.539,rumination
0.184,-0.852,0.574,rumination
0.145,-0.898,0.613,rumination
0.113,-0.895,0.617,rumination
0.172,-0.895,0.59,rumination
0.137,-0.816,0.598,rumination
0.141,-0.836,0.563,rumination
0.125,-0.84,0.547,rumination
0.152,-0.82,0.535,rumination
0.109,-0.918,0.543,rumination
0.152,-0.84,0.52,rumination
0.125,-0.793,0.516,rumination
0.145,-0.879,0.535,rumination
0.148,-0.875,0.547,rumination
0.133,-0.867,0.551,rumination
0.125,-0.918,0.551,rumination
0.082,-0.871,0.52,rumination
0.102,-0.797,0.523,rumination
0.121,-0.871,0.508,rumination
0.164,-0.848,0.563,rumination
0.188,-0.887,0.621,rumination
0.113,-0.918,0.617,rumination
0.148,-0.879,0.602,rumination
0.164,-0.84,0.578,rumination
0.168,-0.816,0.555,rumination
0.133,-0.867,0.559,rumination
0.129,-0.824,0.551,rumination
0.098,-0.895,0.527,rumination
0.148,-0.836,0.523,rumination
0.172,-0.852,0.531,rumination
0.074,-0.824,0.539,rumination
0.199,-0.871,0.551,rumination
0.125,-0.883,0.559,rumination
0.109,-0.875,0.555,rumination
0.133,-0.879,0.57,rumination
0.129,-0.863,0.582,rumination
0.125,-0.891,0.578,rumination
0.098,-0.863,0.527,rumination
0.121,-0.797,0.508,rumination
0.16,-0.832,0.551,rumination
0.195,-0.836,0.602,rumination
0.145,-0.898,0.613,rumination
0.125,-0.902,0.609,rumination
0.16,-0.863,0.594,rumination
0.16,-0.82,0.578,rumination
0.148,-0.852,0.563,rumination
0.145,-0.859,0.547,rumination
0.148,-0.848,0.547,rumination
0.098,-0.887,0.539,rumination
0.16,-0.852,0.52,rumination
0.145,-0.789,0.527,rumination
0.152,-0.871,0.535,rumination
0.141,-0.902,0.547,rumination
0.137,-0.859,0.555,rumination
0.137,-0.898,0.523,rumination
0.113,-0.867,0.516,rumination
0.105,-0.824,0.496,rumination
0.117,-0.836,0.52,rumination
0.195,-0.844,0.566,rumination
0.164,-0.918,0.625,rumination
0.113,-0.934,0.621,rumination
0.16,-0.891,0.59,rumination
0.156,-0.824,0.582,rumination
0.16,-0.848,0.539,rumination
0.156,-0.832,0.531,rumination
0.145,-0.82,0.555,rumination
0.09,-0.918,0.539,rumination
0.145,-0.84,0.52,rumination
